country,city,zone,metric,week,week_label,value
MX,Tijuana,TIJ_Insurgentes,Orders,8,l8w,1584.0
CL,Viña Del Mar,Reñaca,Orders,8,l8w,1574.0
MX,Tijuana,TIJ_Casa_Blanca,Orders,8,l8w,1559.0
AR,Rosario,Belgrano,Orders,8,l8w,1557.0
AR,La Plata,Gonnet,Orders,8,l8w,1547.0
CO,Barrancabermeja,Barrancabermeja,Orders,8,l8w,1542.0
MX,San Cristobal De Las Casas,San Cristobal de las casas,Orders,8,l8w,1516.0
EC,Quito,Centro de Quito,Orders,8,l8w,1497.0
AR,Mar Del Plata,MAR_DEL_PLATA_NORTE,Orders,8,l8w,1475.0
EC,Quito,Sur de Quito,Orders,8,l8w,1468.0
EC,Quito,El Inca,Orders,8,l8w,1467.0
BR,Rio De Janeiro,Centro,Orders,8,l8w,1454.0
BR,Belo Horizonte,MG - BH - Caiçara/Padre Eustáquio/Gameleira,Orders,8,l8w,1447.0
MX,Acapulco,ACA Las Playas,Orders,8,l8w,1443.0
CO,Cali,Puerta del Sol 2,Orders,8,l8w,1433.0
BR,Grande São Paulo,SP - OSC - Osasco,Orders,8,l8w,1424.0
AR,Salta,Salta_Centro,Orders,8,l8w,1422.0
AR,Buenos Aires,Nordelta,Orders,8,l8w,1401.0
MX,Tepic,TEP_SUR_XALISCO,Orders,8,l8w,1390.0
PE,Lima,San Juan de Lurigancho Centro,Orders,8,l8w,1372.0
AR,Corrientes,Corrientes,Orders,8,l8w,1370.0
MX,Aguascalientes,AGS_Pocitos,Orders,8,l8w,1368.0
MX,Morelia,MOR_Itzicuaro,Orders,8,l8w,1352.0
CO,Medellin,Alto_de_las_palmas,Orders,8,l8w,1349.0
UY,Montevideo,Centro,Orders,8,l8w,1334.0
MX,Tuxtla Gutierrez,TUX_San Francisco Real,Orders,8,l8w,1332.0
MX,Guanajuato,GUA_NORTE,Orders,8,l8w,1332.0
CO,Cali,Puerta del Sol,Orders,8,l8w,1331.0
AR,Buenos Aires,BERAZATEGUI,Orders,8,l8w,1309.0
CO,Ibague,Mirolindo,Orders,8,l8w,1307.0
MX,Tijuana,TIJ_El_Refugio,Orders,8,l8w,1294.0
PE,Lima,Lucyana,Orders,8,l8w,1294.0
BR,Belo Horizonte,Ouro_preto/Dona_clara,Orders,8,l8w,1291.0
MX,Los Cabos,LCS_Los_cabos,Orders,8,l8w,1289.0
BR,Fortaleza,ce_for_centro/fatima/parquelandia,Orders,8,l8w,1267.0
AR,Mendoza,GRAN_MENDOZA_NORTE,Orders,8,l8w,1266.0
MX,Tampico,Tam_Madero,Orders,8,l8w,1262.0
MX,Matamoros,MAT Victoria,Orders,8,l8w,1258.0
AR,Bahia Blanca,BAHIA_BLANCA_SUR,Orders,8,l8w,1248.0
MX,San Miguel De Allende,SMA Centro,Orders,8,l8w,1239.0
MX,Tijuana,TIJ_Otay_Industrial,Orders,8,l8w,1228.0
CO,Bucaramanga,Piedecuesta,Orders,8,l8w,1226.0
MX,San Luis Potosi,SLP_penasco,Orders,8,l8w,1220.0
AR,Bahia Blanca,BAHIA_BLANCA_NORTE,Orders,8,l8w,1210.0
EC,Quito,Carcelen Industrial,Orders,8,l8w,1198.0
AR,Santafe,Santa Fe,Orders,8,l8w,1197.0
MX,Cuautla,Cuautla,Orders,8,l8w,1192.0
AR,Buenos Aires,Merlo Moreno,Orders,8,l8w,1177.0
PE,Lima,Centro Lima Red,Orders,8,l8w,1167.0
MX,Atlacomulco,ATL Atlacomulco,Orders,8,l8w,1154.0
MX,Pachuca,PCH Bosques-Universidad,Orders,8,l8w,1142.0
AR,Cordoba,Racing Club,Orders,8,l8w,1138.0
MX,Tampico,Tam_Centro,Orders,8,l8w,1125.0
BR,Porto Alegre,RS - POA - Partenon,Orders,8,l8w,1124.0
CO,Ibague,Jardin,Orders,8,l8w,1124.0
EC,Guayaquil,Naval Sur,Orders,8,l8w,1118.0
MX,Mexicali,MXL_NuevoMexicali,Orders,8,l8w,1114.0
MX,Rosarito,Rosarito,Orders,8,l8w,1109.0
AR,Cordoba,Cordoba Zona Norte,Orders,8,l8w,1105.0
PE,Lima,Zona La Victoria Red,Orders,8,l8w,1101.0
MX,Tapachula,Tapachula,Orders,8,l8w,1082.0
MX,Chihuahua,CH_Centro,Orders,8,l8w,1078.0
CL,Santiago De Chile,la_pintana_el_bosque,Orders,8,l8w,1062.0
BR,Rio De Janeiro,Sao Conrado,Orders,8,l8w,1060.0
MX,Minatitlan,Minatitlán,Orders,8,l8w,1059.0
MX,Veracruz,VER_Boca,Orders,8,l8w,1034.0
MX,Mexicali,MXL_Los Portales,Orders,8,l8w,1031.0
MX,Tulum,TUL_Tulum,Orders,8,l8w,1031.0
CO,Barranquilla,Parque Alegra,Orders,8,l8w,1017.0
EC,Quito,Antiguo Aeropuerto,Orders,8,l8w,1016.0
PE,Cusco,Larapa,Orders,8,l8w,1013.0
BR,Grande São Paulo,SP - SP - Vila Matilde/Penha,Orders,8,l8w,1008.0
MX,Matamoros,MAT Treviño,Orders,8,l8w,1008.0
AR,Buenos Aires,San Miguel,Orders,8,l8w,1007.0
MX,Manzanillo,MNZ Santiago Centro,Orders,8,l8w,995.0
MX,Monterrey,Independencia,Orders,8,l8w,992.0
EC,Quito,Condado,Orders,8,l8w,982.0
AR,Buenos Aires,EZEIZA,Orders,8,l8w,972.0
MX,Piedras Negras,PDN Seccion 1,Orders,8,l8w,971.0
CL,Viña Del Mar,Interior V región,Orders,8,l8w,968.0
CO,Fusagasuga,Fusagasuga,Orders,8,l8w,967.0
MX,Texcoco,Texcoco,Orders,8,l8w,951.0
CO,Riohacha,Riohacha,Orders,8,l8w,950.0
AR,San Luis,SAN_LUIS,Orders,8,l8w,948.0
BR,Brasilia,DF - BSB - Asa Sul/Asa Norte,Orders,8,l8w,946.0
MX,Leon,LEO_Libramiento,Orders,8,l8w,941.0
EC,Quito,Vicentina- Floresta,Orders,8,l8w,940.0
CL,Santiago De Chile,Pudahuel,Orders,8,l8w,933.0
MX,Tuxtla Gutierrez,TUX Teran,Orders,8,l8w,931.0
EC,Quito,La Morita II,Orders,8,l8w,927.0
EC,Guayaquil,Ceibos,Orders,8,l8w,920.0
BR,Fortaleza,ce_for_e_queiroz/cambeba/cid_dos_fun,Orders,8,l8w,919.0
CO,Cali,Cali sur,Orders,8,l8w,908.0
CO,Chia,Cota,Orders,8,l8w,903.0
BR,Natal,RN - NAT - Zona Sul,Orders,8,l8w,900.0
MX,Leon,LEO_Las Joyas-Plan,Orders,8,l8w,897.0
MX,Tehuacan,Tehuacán,Orders,8,l8w,894.0
CL,Santiago De Chile,Cerrillos,Orders,8,l8w,885.0
MX,Zamora,ZMA Jacona,Orders,8,l8w,884.0
MX,Cozumel,CZM Cozumel,Orders,8,l8w,883.0
MX,Morelia,MOR_Puerto_Buenavista_Aldea,Orders,8,l8w,875.0
AR,Buenos Aires,PACHECO,Orders,8,l8w,869.0
MX,Ensenada,ENS_Ensenada_1,Orders,8,l8w,848.0
BR,Santos,SP - SSZ - Santos / São Vicente,Orders,8,l8w,844.0
CL,Antofagasta,Antofagasta Centro,Orders,8,l8w,841.0
CL,Concepcion,Conce Centro,Orders,8,l8w,840.0
MX,Villahermosa,VSA_Sendero,Orders,8,l8w,836.0
BR,Natal,RN - NAT - Zona Leste/Zona Oeste,Orders,8,l8w,835.0
CO,Cartago,Cartago,Orders,8,l8w,814.0
BR,Grande São Paulo,SP - SP - Mandaqui,Orders,8,l8w,811.0
PE,Lima,Rosa Luz,Orders,8,l8w,806.0
EC,Quito,Monteserrin,Orders,8,l8w,802.0
BR,Curitiba,PR - CWB - Centro Civico/Merces,Orders,8,l8w,798.0
CO,Bucaramanga,Giron,Orders,8,l8w,796.0
BR,Grande São Paulo,SP - SP - Jaguará/Pirituba,Orders,8,l8w,795.0
PE,Arequipa,Cerro Verde Suroeste,Orders,8,l8w,790.0
CO,Bogota,Arrayanes,Orders,8,l8w,782.0
PE,Ica,Puente_Blanco,Orders,8,l8w,775.0
PE,Trujillo,La Esperanza,Orders,8,l8w,756.0
BR,Rio De Janeiro,Maracana,Orders,8,l8w,747.0
CL,La Serena,La_Serena,Orders,8,l8w,746.0
PE,Huancayo,Lamblaspata,Orders,8,l8w,733.0
UY,Montevideo,Nuevocentro,Orders,8,l8w,731.0
PE,Lima,La Taboada,Orders,8,l8w,726.0
BR,Grande São Paulo,SP - SP - Jardim Sao Luis,Orders,8,l8w,715.0
PE,Ica,Centro Ica,Orders,8,l8w,711.0
MX,Manzanillo,MAN_Playa_Azul,Orders,8,l8w,699.0
CO,Cucuta,Villa del Rosario,Orders,8,l8w,698.0
AR,Mendoza,GRAN_MENDOZA_GODOY,Orders,8,l8w,697.0
EC,Quito,Iñaquito Alto,Orders,8,l8w,687.0
EC,Quito,Valle,Orders,8,l8w,682.0
MX,Tijuana,TIJ_Buenos_Aires,Orders,8,l8w,678.0
BR,Curitiba,PR - CWB - Bigorrilho,Orders,8,l8w,676.0
MX,San Luis Potosi,SLP_Pozos,Orders,8,l8w,674.0
BR,Curitiba,PR - CWB - Bacacheri/Santa Candida,Orders,8,l8w,672.0
CL,Santiago De Chile,Maipú,Orders,8,l8w,667.0
CL,Antofagasta,Antofagasta Sur,Orders,8,l8w,663.0
MX,Tijuana,TIJ_Florido_Mariano,Orders,8,l8w,657.0
MX,Leon,LEO_Campestre,Orders,8,l8w,652.0
CO,Duitama,Duitama,Orders,8,l8w,649.0
MX,Morelia,MOR_Villa_Tzipekua,Orders,8,l8w,644.0
MX,Salamanca,Salamanca,Orders,8,l8w,641.0
AR,Posadas,Posadas,Orders,8,l8w,638.0
BR,Campinas,SP - CPS - Taquaral,Orders,8,l8w,634.0
CO,Barranquilla,Concepción,Orders,8,l8w,627.0
PE,Lima,San Gabriel Alto,Orders,8,l8w,623.0
AR,San Juan,SAN_JUAN_NORTE,Orders,8,l8w,621.0
AR,Buenos Aires,Claypole,Orders,8,l8w,620.0
BR,Rio De Janeiro,Cidade Nova,Orders,8,l8w,619.0
MX,Garcia,GAR Los nogales,Orders,8,l8w,617.0
AR,Rio Cuarto,RIO_CUARTO,Orders,8,l8w,604.0
EC,Guayaquil,Los Almendros,Orders,8,l8w,600.0
MX,Campeche,CAMP Aeropuerto,Orders,8,l8w,600.0
CO,Bogota,Usme,Orders,8,l8w,600.0
BR,Campinas,SP - CPS - Jardim Trevo,Orders,8,l8w,599.0
EC,Guayaquil,Atarazana,Orders,8,l8w,598.0
MX,Guasave,GSV Guasave,Orders,8,l8w,591.0
BR,Grande São Paulo,SP - SP - Itaquera,Orders,8,l8w,587.0
EC,Quito,Valle de los Chillos,Orders,8,l8w,581.0
AR,Rosario,Rosario Norte,Orders,8,l8w,569.0
BR,Belo Horizonte,MG - BHZ - Extremo Leste,Orders,8,l8w,567.0
BR,Campinas,SP - CPS - Mansões,Orders,8,l8w,557.0
MX,Atlixco,ATL Centro,Orders,8,l8w,555.0
AR,San Juan,SAN_JUAN_OESTE,Orders,8,l8w,541.0
AR,Santiago Del Estero,SANTIAGO_DEL_ESTERO,Orders,8,l8w,538.0
PE,Huancayo,Huancayo centro,Orders,8,l8w,534.0
MX,Oaxaca,OAX Morelos,Orders,8,l8w,531.0
CO,Sogamoso,Sogamoso Sur,Orders,8,l8w,516.0
BR,Recife,PE - JdG - Piedade/Candeias,Orders,8,l8w,514.0
BR,Grande São Paulo,SP - GRU - Centro,Orders,8,l8w,505.0
EC,Quito,Calderon,Orders,8,l8w,504.0
MX,Orizaba,OZA Jalapilla,Orders,8,l8w,494.0
MX,Dolores Hidalgo,DLH Dolores Hidalgo,Orders,8,l8w,493.0
PE,Huancayo,Acocancha,Orders,8,l8w,492.0
BR,Grande São Paulo,SP - SP - Vila Medeiros/Vila Maria,Orders,8,l8w,489.0
AR,Bariloche,BARILOCHE_CENTRO,Orders,8,l8w,484.0
CO,Ibague,El Salado,Orders,8,l8w,479.0
PE,Cajamarca,San Jose,Orders,8,l8w,473.0
PE,Ica,La Angostura,Orders,8,l8w,472.0
BR,Rio De Janeiro,Jacarepagua,Orders,8,l8w,471.0
AR,Cordoba,Valle Escondido,Orders,8,l8w,467.0
AR,Salta,Salta_Tres_Cerritos,Orders,8,l8w,461.0
EC,Cuenca,Centro de cuenca,Orders,8,l8w,456.0
CL,Santiago De Chile,Quilicura,Orders,8,l8w,456.0
MX,Zacatecas,ZAC Tres Cruces,Orders,8,l8w,452.0
AR,Resistencia,RESISTENCIA,Orders,8,l8w,452.0
BR,Niteroi,Centro / Icaraí,Orders,8,l8w,446.0
AR,Buenos Aires,Bs As Sur Barrio San Jose,Orders,8,l8w,441.0
MX,Zacatecas,ZAC Telefe,Orders,8,l8w,439.0
MX,Silao,SIL Centro,Orders,8,l8w,438.0
CO,Santa Marta,Oriente,Orders,8,l8w,435.0
PE,Piura,Villa California,Orders,8,l8w,435.0
BR,João Pessoa,PB - JPA - João Pessoa,Orders,8,l8w,434.0
CO,Buga,Buga,Orders,8,l8w,432.0
MX,Valle De Bravo,VDB_Valle_De_Bravo,Orders,8,l8w,431.0
MX,Atlixco,ATL Valle Sur,Orders,8,l8w,429.0
MX,Orizaba,OZA Mirador,Orders,8,l8w,425.0
BR,Grande São Paulo,SP - SP - Socorro/Cidade Dutra,Orders,8,l8w,421.0
BR,Porto Alegre,RS - POA - Passo da Areia,Orders,8,l8w,404.0
CO,Cali,Yumbo,Orders,8,l8w,404.0
MX,Iguala De La Independencia,IgualaOps1,Orders,8,l8w,400.0
MX,Pachuca,PCH Tlapacoya -Banus,Orders,8,l8w,400.0
MX,Tlaxcala,TXL Apizaco,Orders,8,l8w,397.0
MX,Navojoa,Navojoa,Orders,8,l8w,397.0
MX,Aguascalientes,AGS_Jesus Maria,Orders,8,l8w,389.0
MX,Tulancingo,TGO Jaltepec,Orders,8,l8w,387.0
MX,Fresnillo,FRS Centro,Orders,8,l8w,384.0
MX,Guanajuato,GUA_SUR,Orders,8,l8w,383.0
AR,Mendoza,GRAN_MENDOZA_SUR,Orders,8,l8w,379.0
CL,Concepcion,Trebol Marina,Orders,8,l8w,379.0
CL,Santiago De Chile,Renca,Orders,8,l8w,377.0
EC,Guayaquil,Portete,Orders,8,l8w,377.0
EC,Guayaquil,Villa Club,Orders,8,l8w,376.0
MX,Lazaro Cardenas,LCS Centro,Orders,8,l8w,373.0
MX,Delicias,Delicias,Orders,8,l8w,373.0
EC,Quito,Llano Grande,Orders,8,l8w,371.0
PE,Ica,Parcona,Orders,8,l8w,366.0
AR,Tandil,TANDIL,Orders,8,l8w,360.0
BR,Belo Horizonte,Gloria/Chacaras_Pampulha,Orders,8,l8w,359.0
UY,Montevideo,Malvin,Orders,8,l8w,351.0
BR,Curitiba,PR - CWB - Boqueirão/Cajuru,Orders,8,l8w,338.0
PE,Cajamarca,Cesar Tello,Orders,8,l8w,331.0
BR,Recife,PE - OLD - Olinda,Orders,8,l8w,328.0
CL,Rancagua,Rancagua Centro,Orders,8,l8w,325.0
CO,Florencia,Florencia,Orders,8,l8w,324.0
BR,Goiânia,GO - GYN - Centro,Orders,8,l8w,322.0
EC,Guayaquil,El Dorado,Orders,8,l8w,316.0
AR,La Rioja,LA_RIOJA,Orders,8,l8w,316.0
EC,Guayaquil,Via la Costa Oeste,Orders,8,l8w,313.0
MX,Ensenada,ENS_Ensenada_2,Orders,8,l8w,305.0
BR,Rio De Janeiro,Vargem Pequena,Orders,8,l8w,303.0
EC,Guayaquil,Orquideas,Orders,8,l8w,302.0
BR,Recife,PE - REC - Afogados,Orders,8,l8w,299.0
PE,Ica,Santo_Domingo,Orders,8,l8w,294.0
EC,Quito,Nayon,Orders,8,l8w,289.0
BR,Rio De Janeiro,Meier,Orders,8,l8w,286.0
BR,Fortaleza,ce_for_montese/aero/castelao,Orders,8,l8w,273.0
EC,Guayaquil,Casa Laguna,Orders,8,l8w,272.0
CL,Iquique,Iquique,Orders,8,l8w,271.0
MX,Tulancingo,TGO La Rayuela,Orders,8,l8w,270.0
CR,San Jose,San_Jose_Centro,Orders,8,l8w,267.0
AR,San Juan,SAN_JUAN_SUR,Orders,8,l8w,266.0
PE,Huancayo,Chilca,Orders,8,l8w,264.0
MX,Tuxpam,TUX_Centro,Orders,8,l8w,253.0
BR,Grande São Paulo,SP - CPB - Carapicuíba,Orders,8,l8w,251.0
MX,Leon,LEO_Industrial,Orders,8,l8w,250.0
AR,Buenos Aires,PILAR,Orders,8,l8w,249.0
EC,Quito,Sur - este,Orders,8,l8w,247.0
MX,Atlacomulco,ATL San Lorenzo,Orders,8,l8w,242.0
BR,Recife,PE - REC - Areia/Ibura/Jordão,Orders,8,l8w,242.0
MX,Cadereyta De Jimenez,CENTRO CAD,Orders,8,l8w,238.0
BR,São Jose Dos Campos,SP - SJC - São José dos Campos,Orders,8,l8w,233.0
BR,Niteroi,Santa_Rosa,Orders,8,l8w,233.0
AR,Villa Carlos Paz,Carlos Paz,Orders,8,l8w,231.0
CL,Puerto Montt,Puerto Montt,Orders,8,l8w,229.0
EC,Guayaquil,Ciudad Celeste,Orders,8,l8w,227.0
CL,Antofagasta,Antofagasta Norte,Orders,8,l8w,224.0
BR,Fortaleza,ce_for_dunas/mdb/p_do_futuro/porto,Orders,8,l8w,223.0
EC,Quito,Carcelen,Orders,8,l8w,220.0
MX,Tlaxcala,TLX Tlaxcala Centro,Orders,8,l8w,218.0
CL,La Serena,Coquimbo,Orders,8,l8w,218.0
AR,Mendoza,GRAN_MENDOZA_MAIPU,Orders,8,l8w,216.0
MX,Zacatecas,ZAC Mecanicos,Orders,8,l8w,211.0
PE,Lima,San Luis Red,Orders,8,l8w,209.0
BR,Campinas,SP - VCP - Barão Geraldo/Alphaville,Orders,8,l8w,208.0
PE,Lima,Huaycan,Orders,8,l8w,206.0
PE,Piura,Enace,Orders,8,l8w,200.0
BR,Rio De Janeiro,Taquara,Orders,8,l8w,200.0
CL,Concepcion,San Pedro,Orders,8,l8w,198.0
BR,Ribeirão Preto,SP - RAO - Norte,Orders,8,l8w,198.0
BR,Salvador,BA - SSA - Barra / Ondina,Orders,8,l8w,195.0
MX,Lazaro Cardenas,LCS La Orilla,Orders,8,l8w,194.0
BR,Campinas,SP - CPS - Gramado,Orders,8,l8w,193.0
BR,Rio De Janeiro,Sao Cristovao,Orders,8,l8w,193.0
BR,Ribeirão Preto,SP - RAO - Sul,Orders,8,l8w,190.0
CL,Santiago De Chile,chicureo,Orders,8,l8w,183.0
BR,Other,ce_for_dunas/mdb/p_do_futuro/porto,Orders,8,l8w,182.0
MX,Tula De Allende,TDA Centro,Orders,8,l8w,180.0
CR,San Jose,Guadalupe_Sabanilla,Orders,8,l8w,179.0
BR,Grande São Paulo,SP - SP - Tremembe,Orders,8,l8w,177.0
CL,Santiago De Chile,San Bernardo,Orders,8,l8w,177.0
BR,Niteroi,Sao_Francisco,Orders,8,l8w,177.0
AR,Buenos Aires,DEL_VISO,Orders,8,l8w,176.0
CR,San Jose,San_Pedro_Curri_3R,Orders,8,l8w,176.0
BR,Rio De Janeiro,Fregesia,Orders,8,l8w,176.0
BR,Curitiba,PR - CWB - Santa Felicidade,Orders,8,l8w,175.0
CL,Viña Del Mar,Curauma,Orders,8,l8w,175.0
EC,Santa Elena / Salinas / Libertad,Salinas,Orders,8,l8w,174.0
BR,Grande São Paulo,SP - SP - Granja Viana,Orders,8,l8w,173.0
MX,Tlaxcala,TLX San Gabriel Cuauhtla,Orders,8,l8w,172.0
BR,Fortaleza,ce_for_pici/joquei_c/parangaba,Orders,8,l8w,172.0
MX,Tlaxcala,TLX CHIAUTEMPAN,Orders,8,l8w,172.0
PE,Trujillo,Huanchaco,Orders,8,l8w,170.0
MX,Zacatecas,ZAC Centro,Orders,8,l8w,169.0
CL,Calama,Calama,Orders,8,l8w,168.0
EC,Guayaquil,Via la costa Este,Orders,8,l8w,168.0
BR,Brasilia,DF - BSB - Águas Claras,Orders,8,l8w,167.0
CL,Temuco,Temuco_Centro,Orders,8,l8w,167.0
CL,Rancagua,Manzanal,Orders,8,l8w,165.0
MX,Fresnillo,FRS Colosio,Orders,8,l8w,163.0
EC,Portoviejo,Portoviejo,Orders,8,l8w,161.0
AR,San Salvador De Jujuy,JUJUY,Orders,8,l8w,158.0
PE,Lima,Alameda Norte,Orders,8,l8w,156.0
CL,Talca,Talca,Orders,8,l8w,156.0
BR,Rio De Janeiro,Cachambi,Orders,8,l8w,155.0
PE,Ica,San_Joaquin,Orders,8,l8w,155.0
UY,Montevideo,Prado,Orders,8,l8w,152.0
BR,Grande São Paulo,SP - GRU - Jardim Matarazzo,Orders,8,l8w,151.0
AR,San Miguel De Tucuman,Yerba Buena,Orders,8,l8w,150.0
EC,Cuenca,Batan,Orders,8,l8w,150.0
CO,Bogota,Siberia,Orders,8,l8w,150.0
EC,Manta,Manta Beach,Orders,8,l8w,147.0
BR,Natal,RN - NAT - Parnamirim/Centro,Orders,8,l8w,147.0
BR,Curitiba,PR - CWB - CIC,Orders,8,l8w,144.0
AR,Cordoba,VILLA_ALLENDE,Orders,8,l8w,144.0
PE,Trujillo,El Porvenir,Orders,8,l8w,143.0
MX,Tecate,TCE Tecate,Orders,8,l8w,143.0
BR,Belo Horizonte,Santa_amalia/Venda_Nova,Orders,8,l8w,139.0
EC,Guayaquil,Prosperina,Orders,8,l8w,137.0
CL,Santiago De Chile,Colina,Orders,8,l8w,137.0
EC,Guayaquil,Matices,Orders,8,l8w,135.0
BR,Grande São Paulo,SP - OSC - Baronesa/Jardim Elvira,Orders,8,l8w,130.0
CL,Santiago De Chile,Población San Joaquin,Orders,8,l8w,129.0
BR,Fortaleza,ce_for_p_kennedy/a_bezerra/v_velha,Orders,8,l8w,128.0
MX,Cadereyta De Jimenez,Refineria_Cad,Orders,8,l8w,126.0
BR,Rio De Janeiro,Piedade,Orders,8,l8w,125.0
BR,Juiz De Fora,MG - JDF - Juiz de Fora,Orders,8,l8w,124.0
BR,Rio De Janeiro,Ilha do Governador,Orders,8,l8w,124.0
BR,Aracaju,SE - AJU - Aracaju,Orders,8,l8w,122.0
AR,La Plata,City Bell,Orders,8,l8w,118.0
EC,Quito,Eden del Valle,Orders,8,l8w,117.0
MX,Tula De Allende,TDA El Llano,Orders,8,l8w,115.0
MX,Orizaba,OZA El Bejucal,Orders,8,l8w,114.0
BR,Goiânia,GO - GYN - Jd. Novo Mundo,Orders,8,l8w,113.0
BR,Maceio,AL - MCZ - Maceió,Orders,8,l8w,113.0
MX,Los Cabos,LCS_El_Tezal,Orders,8,l8w,112.0
PE,Other,Other,Orders,8,l8w,111.0
EC,Guayaquil,Metropolis,Orders,8,l8w,106.0
EC,Guayaquil,Via a Daule,Orders,8,l8w,104.0
BR,Other,Other,Orders,8,l8w,104.0
MX,Tula De Allende,TDA San Marcos,Orders,8,l8w,104.0
BR,Belem,PA - BEL - Belém,Orders,8,l8w,102.0
CL,Los Angeles,Los Ángeles,Orders,8,l8w,102.0
MX,Ciudad Valles,VALL Centro,Orders,8,l8w,101.0
BR,Campinas,SP - CPS - JD Novo Campos Eliseos/Pauliceia,Orders,8,l8w,100.0
EC,Guayaquil,Villa del Rey,Orders,8,l8w,98.0
BR,Rio De Janeiro,Méier Norte,Orders,8,l8w,96.0
CL,La Serena,Las_Compañias,Orders,8,l8w,96.0
PE,Lima,Ventanilla Alta,Orders,8,l8w,95.0
MX,Tlaxcala,TLX San Esteban,Orders,8,l8w,95.0
EC,Guayaquil,Mapasingue,Orders,8,l8w,94.0
CL,Copiapo,Copiapó,Orders,8,l8w,92.0
MX,Zacatecas,ZAC Progresista,Orders,8,l8w,91.0
AR,Salta,ALVARADO_PULLAY,Orders,8,l8w,89.0
CR,San Jose,Heredia,Orders,8,l8w,88.0
BR,Curitiba,PR - CWB - Pinheirinho/Sítio Cercado,Orders,8,l8w,88.0
BR,Belo Horizonte,MG - BHZ - Barreiro,Orders,8,l8w,86.0
CL,Chillan,Chillán,Orders,8,l8w,85.0
EC,Quito,Pifo,Orders,8,l8w,84.0
BR,Sorocaba,SP - SOR - Sorocaba,Orders,8,l8w,82.0
MX,Tuxpam,TUX_Tampamacchoco,Orders,8,l8w,82.0
MX,Zacatecas,ZAC Campesina,Orders,8,l8w,81.0
MX,Moroleon,URO_Moroleón Centro,Orders,8,l8w,80.0
BR,Belo Horizonte,MG - CON - Industrial,Orders,8,l8w,79.0
BR,Brasilia,DF - BSB - Guará,Orders,8,l8w,78.0
BR,Recife,PE - JbG - Guararapes,Orders,8,l8w,75.0
PE,Chiclayo,Obrero Municipal,Orders,8,l8w,75.0
PE,Chimbote,Nuevo Chimbote,Orders,8,l8w,74.0
PE,Piura,La Molina,Orders,8,l8w,73.0
CL,Quillota,Quillota,Orders,8,l8w,73.0
EC,Cuenca,Monay,Orders,8,l8w,73.0
MX,Orizaba,OZA Ciudad Mendoza,Orders,8,l8w,72.0
BR,Campinas,SP - CPS - Extremo Sul Divisa,Orders,8,l8w,72.0
BR,Recife,PE - REC - Estância/Jiquiá,Orders,8,l8w,71.0
EC,Cuenca,El Vecino,Orders,8,l8w,71.0
BR,Niteroi,Barreto,Orders,8,l8w,70.0
BR,Brasilia,DF - BSB - Lago Norte,Orders,8,l8w,69.0
EC,Manta,Centro de Manta,Orders,8,l8w,68.0
PE,Cajamarca,Baños del Inca,Orders,8,l8w,68.0
PE,Lima,Pachacutec,Orders,8,l8w,68.0
BR,Recife,PE - JbG - Prazeres,Orders,8,l8w,67.0
MX,Tlaxcala,TLX Santa Cruz Tetela,Orders,8,l8w,66.0
EC,Quito,Forestal,Orders,8,l8w,64.0
BR,São Jose Do Rio Preto,SP - SJR - São José do Rio Preto,Orders,8,l8w,63.0
AR,San Fernando,Catamarca,Orders,8,l8w,63.0
PE,Chimbote,Bolivar,Orders,8,l8w,63.0
BR,Grande São Paulo,SP - GRU - Jardim Pres. Dutra,Orders,8,l8w,62.0
EC,Guayaquil,Buijo,Orders,8,l8w,60.0
BR,Other,ce_for_centro/fatima/parquelandia,Orders,8,l8w,60.0
BR,Natal,RN - NAT - Zona Norte,Orders,8,l8w,60.0
BR,Jundiai,SP - JUN - Jundiaí,Orders,8,l8w,58.0
BR,Other,RS - POA - Passo da Areia,Orders,8,l8w,57.0
BR,Belo Horizonte,MG - BHZ - Condominios Nova Lima,Orders,8,l8w,57.0
BR,Porto Alegre,RS - POA - Sul,Orders,8,l8w,56.0
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,Orders,8,l8w,56.0
CL,Santiago De Chile,autopista_central,Orders,8,l8w,56.0
EC,Guayaquil,Duran,Orders,8,l8w,55.0
CR,San Jose,Escazú,Orders,8,l8w,54.0
MX,Cadereyta De Jimenez,CAD EL MILAGRO,Orders,8,l8w,54.0
CO,Sogamoso,Sogamoso Norte,Orders,8,l8w,54.0
PE,Chimbote,Bellamar,Orders,8,l8w,53.0
BR,Salvador,BA - SSA - Rio Vermelho / Horto Florestal,Orders,8,l8w,53.0
PE,Chimbote,Florida,Orders,8,l8w,51.0
EC,Machala,La cuatro mil,Orders,8,l8w,51.0
CO,Bogota,Other,Orders,8,l8w,51.0
PE,Lima,Ate Norte,Orders,8,l8w,50.0
PE,Piura,Castilla,Orders,8,l8w,50.0
EC,Quito,Pusuqui,Orders,8,l8w,50.0
BR,Santos,DOM Canto do Forte PRG,Orders,8,l8w,49.0
BR,Brasilia,DF - BSB - Lago Sul,Orders,8,l8w,48.0
BR,Salvador,BA - SSA - Pituba,Orders,8,l8w,48.0
MX,Tecate,TCE Santa Anita,Orders,8,l8w,47.0
BR,Uberlandia,MG - UBE - Uberlândia,Orders,8,l8w,45.0
EC,Quito,Pisuli,Orders,8,l8w,44.0
MX,Tecate,TCE Los Maestros,Orders,8,l8w,44.0
